state,year,old_block,plot,term.trmt,herb.trmt,cc.bm.kgha,yield.kgha,weed.bm.term.kgha,weed.bm.harv.kgha,density.harv.allspp.m2,soybean.pop.ha,density.term.allspp.m2,rye.pop.ha,region,DPP,soybean.plant.date,rye.plant.date,termination.date,plotID
MO,2017,MO2,218,Early,Standard,1734.3,2191.598904,74.5,NA,NA,500000,87,NA,North Central,-43,5/10/2017,10/3/2017,3/28/2017,O72ER
MO,2017,MO2,213,Late,Standard,4457.6,1963.944445,2,NA,NA,360000,16,NA,North Central,-15,5/10/2017,10/3/2017,4/25/2017,O72LR
MO,2017,MO2,212,Mid,Standard,1578.4,NA,19.4,NA,NA,380000,35,NA,North Central,-27,5/10/2017,10/3/2017,4/13/2017,O72MR
MO,2017,MO2,206,No cover,Standard,0,1807.080023,1176.4,NA,NA,460000,216,NA,North Central,NA,5/10/2017,10/3/2017,NA,O72NR
MO,2017,MO2,216,Early,Weedy,1734.3,1340.593935,74.5,NA,NA,410000,87,NA,North Central,-43,5/10/2017,10/3/2017,3/28/2017,O72EW
MO,2017,MO2,215,Late,Weedy,4457.6,1151.86361,2,NA,NA,500000,16,NA,North Central,-15,5/10/2017,10/3/2017,4/25/2017,O72LW
MO,2017,MO2,210,Mid,Weedy,1578.4,1330.412209,19.4,NA,NA,290000,35,NA,North Central,-27,5/10/2017,10/3/2017,4/13/2017,O72MW
MO,2017,MO2,204,No cover,Weedy,0,724.2428717,1176.4,NA,NA,400000,216,NA,North Central,NA,5/10/2017,10/3/2017,NA,O72NW
MO,2017,MO3,312,Early,Sequential,751,1532.549648,10.8,NA,NA,370000,14,NA,North Central,-43,5/10/2017,10/3/2017,3/28/2017,O73EQ
MO,2017,MO3,317,Late,Sequential,5198.3,2932.337113,5.6,NA,NA,360000,31,NA,North Central,-15,5/10/2017,10/3/2017,4/25/2017,O73LQ
MO,2017,MO3,313,Mid,Sequential,1526.2,NA,16.6,NA,NA,130000,35,NA,North Central,-27,5/10/2017,10/3/2017,4/13/2017,O73MQ
MO,2017,MO3,308,No cover,Sequential,0,2798.869498,742.2,NA,NA,410000,130,NA,North Central,NA,5/10/2017,10/3/2017,NA,O73NQ
MO,2017,MO3,310,Early,Standard,751,2046.805197,10.8,NA,NA,300000,14,NA,North Central,-43,5/10/2017,10/3/2017,3/28/2017,O73ER
MO,2017,MO3,316,Late,Standard,5198.3,1830.13979,5.6,NA,NA,360000,31,NA,North Central,-15,5/10/2017,10/3/2017,4/25/2017,O73LR
MO,2017,MO3,314,Mid,Standard,1526.2,NA,16.6,NA,NA,170000,35,NA,North Central,-27,5/10/2017,10/3/2017,4/13/2017,O73MR
MO,2017,MO3,307,No cover,Standard,0,2480.414264,742.2,NA,NA,370000,130,NA,North Central,NA,5/10/2017,10/3/2017,NA,O73NR
MO,2017,MO3,311,Early,Weedy,751,1592.299685,10.8,NA,NA,390000,14,NA,North Central,-43,5/10/2017,10/3/2017,3/28/2017,O73EW
MO,2017,MO3,318,Late,Weedy,5198.3,1199.433199,5.6,NA,NA,340000,31,NA,North Central,-15,5/10/2017,10/3/2017,4/25/2017,O73LW
MO,2017,MO3,315,Mid,Weedy,1526.2,NA,16.6,NA,NA,180000,35,NA,North Central,-27,5/10/2017,10/3/2017,4/13/2017,O73MW
MO,2017,MO3,309,No cover,Weedy,0,429.5230517,742.2,NA,NA,410000,130,NA,North Central,NA,5/10/2017,10/3/2017,NA,O73NW
MO,2017,MO4,409,Early,Sequential,1192.8,NA,58,NA,NA,250000,64,NA,North Central,-43,5/10/2017,10/3/2017,3/28/2017,O74EQ
MO,2017,MO4,403,Late,Sequential,2152.2,1303.531354,3,NA,NA,320000,8,NA,North Central,-15,5/10/2017,10/3/2017,4/25/2017,O74LQ
MO,2017,MO4,404,Mid,Sequential,1647.8,1462.657076,11.2,NA,NA,320000,53,NA,North Central,-27,5/10/2017,10/3/2017,4/13/2017,O74MQ
MO,2017,MO4,416,No cover,Sequential,0,2132.303479,1107.5,NA,NA,420000,173,NA,North Central,NA,5/10/2017,10/3/2017,NA,O74NQ
MO,2017,MO4,408,Early,Standard,1192.8,NA,58,NA,NA,110000,64,NA,North Central,-43,5/10/2017,10/3/2017,3/28/2017,O74ER
MO,2017,MO4,401,Late,Standard,2152.2,1500.264406,3,NA,NA,330000,8,NA,North Central,-15,5/10/2017,10/3/2017,4/25/2017,O74LR
MO,2017,MO4,406,Mid,Standard,1647.8,1583.634637,11.2,NA,NA,280000,53,NA,North Central,-27,5/10/2017,10/3/2017,4/13/2017,O74MR
MO,2017,MO4,418,No cover,Standard,0,2242.672135,1107.5,NA,NA,360000,173,NA,North Central,NA,5/10/2017,10/3/2017,NA,O74NR
MO,2017,MO4,407,Early,Weedy,1192.8,NA,58,NA,NA,220000,64,NA,North Central,-43,5/10/2017,10/3/2017,3/28/2017,O74EW
MO,2017,MO4,402,Late,Weedy,2152.2,814.8359357,3,NA,NA,450000,8,NA,North Central,-15,5/10/2017,10/3/2017,4/25/2017,O74LW
MO,2017,MO4,405,Mid,Weedy,1647.8,1092.971848,11.2,NA,NA,340000,53,NA,North Central,-27,5/10/2017,10/3/2017,4/13/2017,O74MW
MO,2017,MO4,417,No cover,Weedy,0,1313.442665,1107.5,NA,NA,380000,173,NA,North Central,NA,5/10/2017,10/3/2017,NA,O74NW
MO,2018,MO1,106,Early,Sequential,272,2897.739953,1,0,0,NA,9,NA,North Central,-43,5/25/2018,10/25/2017,4/12/2018,O81EQ
MO,2018,MO1,103,Late,Sequential,7230,3141.294713,100,0,0,NA,7,NA,North Central,-11,5/25/2018,10/25/2017,5/14/2018,O81LQ
MO,2018,MO1,108,Mid,Sequential,1700,3657.711219,3,0,0,NA,NA,NA,North Central,-25,5/25/2018,10/25/2017,4/30/2018,O81MQ
MO,2018,MO1,117,No cover,Sequential,0,2987.666253,110,0,0,NA,6,NA,North Central,NA,5/25/2018,10/25/2017,NA,O81NQ
MO,2018,MO1,105,Early,Standard,272,2796.447531,1,750.6,10,NA,9,NA,North Central,-43,5/25/2018,10/25/2017,4/12/2018,O81ER
MO,2018,MO1,101,Late,Standard,7230,1604.536208,100,353.3,2,NA,7,NA,North Central,-11,5/25/2018,10/25/2017,5/14/2018,O81LR
MO,2018,MO1,107,Mid,Standard,1700,2274.690919,3,572.7,12,NA,NA,NA,North Central,-25,5/25/2018,10/25/2017,4/30/2018,O81MR
MO,2018,MO1,116,No cover,Standard,0,1248.879113,110,1264.8,13,NA,6,NA,North Central,NA,5/25/2018,10/25/2017,NA,O81NR
MO,2018,MO1,104,Early,Weedy,272,168.4360951,1,3762.8,58,NA,9,NA,North Central,-43,5/25/2018,10/25/2017,4/12/2018,O81EW
MO,2018,MO1,102,Late,Weedy,7230,137.9997315,100,2955.1,120,NA,7,NA,North Central,-11,5/25/2018,10/25/2017,5/14/2018,O81LW
MO,2018,MO1,109,Mid,Weedy,1700,537.8293109,3,2668.6,86,NA,NA,NA,North Central,-25,5/25/2018,10/25/2017,4/30/2018,O81MW
MO,2018,MO1,118,No cover,Weedy,0,126.6196423,110,4301.1,54,NA,6,NA,North Central,NA,5/25/2018,10/25/2017,NA,O81NW
MO,2018,MO2,205,Early,Sequential,533,2624.159875,5,0,0,NA,12,NA,North Central,-43,5/25/2018,10/25/2017,4/12/2018,O82EQ
MO,2018,MO2,208,Late,Sequential,4730,3757.273156,20,0,0,NA,15,NA,North Central,-11,5/25/2018,10/25/2017,5/14/2018,O82LQ
MO,2018,MO2,202,Mid,Sequential,1970,2667.16008,4,0,0,NA,NA,NA,North Central,-25,5/25/2018,10/25/2017,4/30/2018,O82MQ
MO,2018,MO2,211,No cover,Sequential,0,3023.463176,200,0,0,NA,20,NA,North Central,NA,5/25/2018,10/25/2017,NA,O82NQ
MO,2018,MO2,204,Early,Standard,533,1982.987901,5,312.1,5,NA,12,NA,North Central,-43,5/25/2018,10/25/2017,4/12/2018,O82ER
MO,2018,MO2,207,Late,Standard,4730,2286.767891,20,0,4,NA,15,NA,North Central,-11,5/25/2018,10/25/2017,5/14/2018,O82LR
MO,2018,MO2,201,Mid,Standard,1970,2411.311352,4,186.9,2,NA,NA,NA,North Central,-25,5/25/2018,10/25/2017,4/30/2018,O82MR
MO,2018,MO2,210,No cover,Standard,0,961.6581929,200,4453.4,20,NA,20,NA,North Central,NA,5/25/2018,10/25/2017,NA,O82NR
MO,2018,MO2,206,Early,Weedy,533,143.6119567,5,3075.5,88,NA,12,NA,North Central,-43,5/25/2018,10/25/2017,4/12/2018,O82EW
MO,2018,MO2,209,Late,Weedy,4730,319.7529205,20,2758.8,68,NA,15,NA,North Central,-11,5/25/2018,10/25/2017,5/14/2018,O82LW
MO,2018,MO2,203,Mid,Weedy,1970,1565.73825,4,2927.7,92,NA,NA,NA,North Central,-25,5/25/2018,10/25/2017,4/30/2018,O82MW
MO,2018,MO2,212,No cover,Weedy,0,124.5716453,200,2560.5,17,NA,20,NA,North Central,NA,5/25/2018,10/25/2017,NA,O82NW
MO,2018,MO3,312,Early,Sequential,368,2878.125474,3,0,0,NA,8,NA,North Central,-43,5/25/2018,10/25/2017,4/12/2018,O83EQ
MO,2018,MO3,316,Late,Sequential,3890,2183.63973,80,0,0,NA,13,NA,North Central,-11,5/25/2018,10/25/2017,5/14/2018,O83LQ
MO,2018,MO3,314,Mid,Sequential,1080,3195.838129,8,0,0,NA,NA,NA,North Central,-25,5/25/2018,10/25/2017,4/30/2018,O83MQ
MO,2018,MO3,301,No cover,Sequential,0,2981.979451,1160,0,0,NA,47,NA,North Central,NA,5/25/2018,10/25/2017,NA,O83NQ
MO,2018,MO3,310,Early,Standard,368,2345.147404,3,2040.9,20,NA,8,NA,North Central,-43,5/25/2018,10/25/2017,4/12/2018,O83ER
MO,2018,MO3,317,Late,Standard,3890,1356.975744,80,1501.2,9,NA,13,NA,North Central,-11,5/25/2018,10/25/2017,5/14/2018,O83LR
MO,2018,MO3,315,Mid,Standard,1080,2880.355299,8,1180.1,8,NA,NA,NA,North Central,-25,5/25/2018,10/25/2017,4/30/2018,O83MR
MO,2018,MO3,302,No cover,Standard,0,794.0945729,1160,1531.6,14,NA,47,NA,North Central,NA,5/25/2018,10/25/2017,NA,O83NR
MO,2018,MO3,311,Early,Weedy,368,221.3497935,3,3382.8,48,NA,8,NA,North Central,-43,5/25/2018,10/25/2017,4/12/2018,O83EW
MO,2018,MO3,318,Late,Weedy,3890,703.8664734,80,2908.1,29,NA,13,NA,North Central,-11,5/25/2018,10/25/2017,5/14/2018,O83LW
MO,2018,MO3,313,Mid,Weedy,1080,685.3494476,8,3153.6,31,NA,NA,NA,North Central,-25,5/25/2018,10/25/2017,4/30/2018,O83MW
MO,2018,MO3,303,No cover,Weedy,0,61.71926253,1160,5168.6,48,NA,47,NA,North Central,NA,5/25/2018,10/25/2017,NA,O83NW
MO,2018,MO4,418,Early,Sequential,755,2953.410753,3,0,0,NA,5,NA,North Central,-43,5/25/2018,10/25/2017,4/12/2018,O84EQ
MO,2018,MO4,410,Late,Sequential,6860,2691.254163,80,0,0,NA,41,NA,North Central,-11,5/25/2018,10/25/2017,5/14/2018,O84LQ
MO,2018,MO4,414,Mid,Sequential,1680,3633.517368,4,0,0,NA,NA,NA,North Central,-25,5/25/2018,10/25/2017,4/30/2018,O84MQ
MO,2018,MO4,409,No cover,Sequential,0,3376.226985,740,0,0,NA,60,NA,North Central,NA,5/25/2018,10/25/2017,NA,O84NQ
MO,2018,MO4,416,Early,Standard,755,3483.143853,3,380.6,2,NA,5,NA,North Central,-43,5/25/2018,10/25/2017,4/12/2018,O84ER
MO,2018,MO4,411,Late,Standard,6860,2530.474299,80,647.8,6,NA,41,NA,North Central,-11,5/25/2018,10/25/2017,5/14/2018,O84LR
MO,2018,MO4,415,Mid,Standard,1680,3055.683399,4,641.1,5,NA,NA,NA,North Central,-25,5/25/2018,10/25/2017,4/30/2018,O84MR
MO,2018,MO4,408,No cover,Standard,0,573.5833333,740,4814,34,NA,60,NA,North Central,NA,5/25/2018,10/25/2017,NA,O84NR
MO,2018,MO4,417,Early,Weedy,755,208.0027692,3,4222.4,42,NA,5,NA,North Central,-43,5/25/2018,10/25/2017,4/12/2018,O84EW
MO,2018,MO4,412,Late,Weedy,6860,364.1149655,80,2111.4,69,NA,41,NA,North Central,-11,5/25/2018,10/25/2017,5/14/2018,O84LW
MO,2018,MO4,413,Mid,Weedy,1680,468.3879697,4,3730.7,67,NA,NA,NA,North Central,-25,5/25/2018,10/25/2017,4/30/2018,O84MW
MO,2018,MO4,407,No cover,Weedy,0,127.3384741,740,5350.8,125,NA,60,NA,North Central,NA,5/25/2018,10/25/2017,NA,O84NW
MO,2019,MO1,106,Early,Sequential,535.4,4681.664837,0,0,0,275590.2757,0,NA,North Central,-53,5/28/2019,10/25/2018,4/5/2019,O91EQ
MO,2019,MO1,103,Late,Sequential,5068.4,4559.83515,72.8,0,0,275590.2757,10,NA,North Central,-14,5/28/2019,10/25/2018,5/14/2019,O91LQ
MO,2019,MO1,108,Mid,Sequential,691,4555.845094,197.4,0,0,295275.2954,28,NA,North Central,-33,5/28/2019,10/25/2018,4/25/2019,O91MQ
MO,2019,MO1,114,No cover,Sequential,0,4871.829015,1327.7,0,0,301836.9686,185,NA,North Central,NA,5/28/2019,10/25/2018,NA,O91NQ
MO,2019,MO1,105,Early,Standard,535.4,4635.114811,0,768,1,275590.2757,0,NA,North Central,-53,5/28/2019,10/25/2018,4/5/2019,O91ER
MO,2019,MO1,101,Late,Standard,5068.4,4067.876801,72.8,262,1,249343.5827,10,NA,North Central,-14,5/28/2019,10/25/2018,5/14/2019,O91LR
MO,2019,MO1,107,Mid,Standard,691,4428.491191,197.4,591.9,4,288713.6221,28,NA,North Central,-33,5/28/2019,10/25/2018,4/25/2019,O91MR
MO,2019,MO1,113,No cover,Standard,0,4913.6151,1327.7,0,0,334645.3347,185,NA,North Central,NA,5/28/2019,10/25/2018,NA,O91NR
MO,2019,MO1,104,Early,Weedy,535.4,1919.012437,0,1026,48,190288.5237,0,NA,North Central,-53,5/28/2019,10/25/2018,4/5/2019,O91EW
MO,2019,MO1,102,Late,Weedy,5068.4,3132.135228,72.8,3354,47,269028.6024,10,NA,North Central,-14,5/28/2019,10/25/2018,5/14/2019,O91LW
MO,2019,MO1,109,Mid,Weedy,691,2660.064058,197.4,1093,44,229658.5631,28,NA,North Central,-33,5/28/2019,10/25/2018,4/25/2019,O91MW
MO,2019,MO1,115,No cover,Weedy,0,NA,1327.7,1416,21,242781.9095,185,NA,North Central,NA,5/28/2019,10/25/2018,NA,O91NW
MO,2019,MO2,205,Early,Sequential,824.3,4271.439523,0,0,0,314960.315,0,NA,North Central,-53,5/28/2019,10/25/2018,4/5/2019,O92EQ
MO,2019,MO2,208,Late,Sequential,3528.4,4422.363208,17,0,0,282151.9489,19,NA,North Central,-14,5/28/2019,10/25/2018,5/14/2019,O92LQ
MO,2019,MO2,203,Mid,Sequential,1161.9,NA,0.1,0,0,288713.6221,2,NA,North Central,-33,5/28/2019,10/25/2018,4/25/2019,O92MQ
MO,2019,MO2,211,No cover,Sequential,0,4476.067496,1569.1,0,0,295275.2954,81,NA,North Central,NA,5/28/2019,10/25/2018,NA,O92NQ
MO,2019,MO2,204,Early,Standard,824.3,4359.215171,0,215,3,295275.2954,0,NA,North Central,-53,5/28/2019,10/25/2018,4/5/2019,O92ER
MO,2019,MO2,207,Late,Standard,3528.4,4475.580029,17,0,5,262466.9292,19,NA,North Central,-14,5/28/2019,10/25/2018,5/14/2019,O92LR
MO,2019,MO2,201,Mid,Standard,1161.9,4286.850415,0.1,710,6,282151.9489,2,NA,North Central,-33,5/28/2019,10/25/2018,4/25/2019,O92MR
MO,2019,MO2,210,No cover,Standard,0,4635.039959,1569.1,1185,1,321521.9883,81,NA,North Central,NA,5/28/2019,10/25/2018,NA,O92NR
MO,2019,MO2,206,Early,Weedy,824.3,1828.806258,0,787,61,203411.8701,0,NA,North Central,-53,5/28/2019,10/25/2018,4/5/2019,O92EW
MO,2019,MO2,209,Late,Weedy,3528.4,2278.651892,17,201,61,196850.1969,19,NA,North Central,-14,5/28/2019,10/25/2018,5/14/2019,O92LW
MO,2019,MO2,202,Mid,Weedy,1161.9,NA,0.1,2169,34,203411.8701,2,NA,North Central,-33,5/28/2019,10/25/2018,4/25/2019,O92MW
MO,2019,MO2,212,No cover,Weedy,0,2099.917212,1569.1,1571,55,262466.9292,81,NA,North Central,NA,5/28/2019,10/25/2018,NA,O92NW
MO,2019,MO3,312,Early,Sequential,745,4277.057768,0,0,0,328083.6615,0,NA,North Central,-53,5/28/2019,10/25/2018,4/5/2019,O93EQ
MO,2019,MO3,316,Late,Sequential,2237,4362.570529,0,0,0,301836.9686,0,NA,North Central,-14,5/28/2019,10/25/2018,5/14/2019,O93LQ
MO,2019,MO3,313,Mid,Sequential,569.1,NA,0,0,0,334645.3347,0,NA,North Central,-33,5/28/2019,10/25/2018,4/25/2019,O93MQ
MO,2019,MO3,301,No cover,Sequential,0,4440.235563,1916.9,0,0,269028.6024,139,NA,North Central,NA,5/28/2019,10/25/2018,NA,O93NQ
MO,2019,MO3,310,Early,Standard,745,4287.058888,0,1311,2,334645.3347,0,NA,North Central,-53,5/28/2019,10/25/2018,4/5/2019,O93ER
MO,2019,MO3,317,Late,Standard,2237,4481.537275,0,0,4,282151.9489,0,NA,North Central,-14,5/28/2019,10/25/2018,5/14/2019,O93LR
MO,2019,MO3,315,Mid,Standard,569.1,4488.014155,0,0,1,360892.0277,0,NA,North Central,-33,5/28/2019,10/25/2018,4/25/2019,O93MR
MO,2019,MO3,302,No cover,Standard,0,4130.557167,1916.9,98,1,347768.6812,139,NA,North Central,NA,5/28/2019,10/25/2018,NA,O93NR
MO,2019,MO3,311,Early,Weedy,745,1998.14111,0,2013.7,41,236220.2363,0,NA,North Central,-53,5/28/2019,10/25/2018,4/5/2019,O93EW
MO,2019,MO3,318,Late,Weedy,2237,2070.821977,0,87,42,203411.8701,0,NA,North Central,-14,5/28/2019,10/25/2018,5/14/2019,O93LW
MO,2019,MO3,314,Mid,Weedy,569.1,2472.879122,0,480,46,288713.6221,0,NA,North Central,-33,5/28/2019,10/25/2018,4/25/2019,O93MW
MO,2019,MO3,303,No cover,Weedy,0,2075.676235,1916.9,3439,27,255905.256,139,NA,North Central,NA,5/28/2019,10/25/2018,NA,O93NW
MO,2019,MO4,418,Early,Sequential,313.6,5116.652619,2,0,0,354330.3544,2,NA,North Central,-53,5/28/2019,10/25/2018,4/5/2019,O94EQ
MO,2019,MO4,410,Late,Sequential,2404.2,4786.649686,0,0,0,301836.9686,0,NA,North Central,-14,5/28/2019,10/25/2018,5/14/2019,O94LQ
MO,2019,MO4,414,Mid,Sequential,967.5,4767.043359,1.3,0,0,374015.3741,4,NA,North Central,-33,5/28/2019,10/25/2018,4/25/2019,O94MQ
MO,2019,MO4,409,No cover,Sequential,0,4808.777481,1641.8,0,0,301836.9686,121,NA,North Central,NA,5/28/2019,10/25/2018,NA,O94NQ
MO,2019,MO4,416,Early,Standard,313.6,4970.800325,2,0,2,321521.9883,2,NA,North Central,-53,5/28/2019,10/25/2018,4/5/2019,O94ER
MO,2019,MO4,411,Late,Standard,2404.2,5058.839502,0,0,2,347768.6812,0,NA,North Central,-14,5/28/2019,10/25/2018,5/14/2019,O94LR
MO,2019,MO4,415,Mid,Standard,967.5,4813.812992,1.3,928,1,314960.315,4,NA,North Central,-33,5/28/2019,10/25/2018,4/25/2019,O94MR
MO,2019,MO4,408,No cover,Standard,0,4872.83488,1641.8,1485,2,400262.067,121,NA,North Central,NA,5/28/2019,10/25/2018,NA,O94NR
MO,2019,MO4,417,Early,Weedy,313.6,NA,2,949.2,29,249343.5827,2,NA,North Central,-53,5/28/2019,10/25/2018,4/5/2019,O94EW
MO,2019,MO4,412,Late,Weedy,2404.2,2208.477027,0,896,32,269028.6024,0,NA,North Central,-14,5/28/2019,10/25/2018,5/14/2019,O94LW
MO,2019,MO4,413,Mid,Weedy,967.5,3391.46655,1.3,2316,22,295275.2954,4,NA,North Central,-33,5/28/2019,10/25/2018,4/25/2019,O94MW
MO,2019,MO4,407,No cover,Weedy,0,NA,1641.8,837,30,288713.6221,121,NA,North Central,NA,5/28/2019,10/25/2018,NA,O94NW
MO,2020,MO1,105,Early,Sequential,1564.4,4225.287727,NA,NA,27,321521.9883,NA,NA,North Central,-53,5/25/2020,11/5/2019,4/2/2020,O01EQ
MO,2020,MO1,101,Late,Sequential,NA,NA,NA,NA,45,223096.8898,NA,NA,North Central,-13,5/25/2020,11/5/2019,5/12/2020,O01LQ
MO,2020,MO1,107,Mid,Sequential,1366.2,4490.31646,NA,NA,24,196850.1969,NA,NA,North Central,-34,5/25/2020,11/5/2019,4/21/2020,O01MQ
MO,2020,MO1,116,No cover,Sequential,0,4320.239684,NA,NA,16.5,321521.9883,NA,NA,North Central,NA,5/25/2020,11/5/2019,NA,O01NQ
MO,2020,MO1,106,Early,Standard,1564.4,4791.985834,NA,NA,0,387138.7206,NA,NA,North Central,-53,5/25/2020,11/5/2019,4/2/2020,O01ER
MO,2020,MO1,103,Late,Standard,NA,4702.477501,NA,NA,0,301836.9686,NA,NA,North Central,-13,5/25/2020,11/5/2019,5/12/2020,O01LR
MO,2020,MO1,108,Mid,Standard,1366.2,4971.52722,NA,NA,0,334645.3347,NA,NA,North Central,-34,5/25/2020,11/5/2019,4/21/2020,O01MR
MO,2020,MO1,117,No cover,Standard,0,4427.532393,NA,NA,0,321521.9883,NA,NA,North Central,NA,5/25/2020,11/5/2019,NA,O01NR
MO,2020,MO1,104,Early,Weedy,1564.4,1985.710615,NA,NA,96,341207.008,NA,NA,North Central,-53,5/25/2020,11/5/2019,4/2/2020,O01EW
MO,2020,MO1,102,Late,Weedy,NA,2409.269467,NA,NA,66,321521.9883,NA,NA,North Central,-13,5/25/2020,11/5/2019,5/12/2020,O01LW
MO,2020,MO1,109,Mid,Weedy,1366.2,3305.232194,NA,NA,73.5,255905.256,NA,NA,North Central,-34,5/25/2020,11/5/2019,4/21/2020,O01MW
MO,2020,MO1,118,No cover,Weedy,0,868.0728515,NA,NA,102,347768.6812,NA,NA,North Central,NA,5/25/2020,11/5/2019,NA,O01NW
MO,2020,MO2,204,Early,Sequential,873.4,4132.729281,NA,NA,31.5,308398.6418,NA,NA,North Central,-53,5/25/2020,11/5/2019,4/2/2020,O02EQ
MO,2020,MO2,207,Late,Sequential,NA,4329.398441,NA,NA,9,341207.008,NA,NA,North Central,-13,5/25/2020,11/5/2019,5/12/2020,O02LQ
MO,2020,MO2,201,Mid,Sequential,990.2,4466.451499,NA,NA,19.5,282151.9489,NA,NA,North Central,-34,5/25/2020,11/5/2019,4/21/2020,O02MQ
MO,2020,MO2,210,No cover,Sequential,0,NA,NA,NA,46.5,282151.9489,NA,NA,North Central,NA,5/25/2020,11/5/2019,NA,O02NQ
MO,2020,MO2,205,Early,Standard,873.4,4585.927825,NA,NA,0,360892.0277,NA,NA,North Central,-53,5/25/2020,11/5/2019,4/2/2020,O02ER
MO,2020,MO2,208,Late,Standard,NA,4586.205618,NA,NA,0,288713.6221,NA,NA,North Central,-13,5/25/2020,11/5/2019,5/12/2020,O02LR
MO,2020,MO2,203,Mid,Standard,990.2,4736.82733,NA,NA,0,308398.6418,NA,NA,North Central,-34,5/25/2020,11/5/2019,4/21/2020,O02MR
MO,2020,MO2,211,No cover,Standard,0,NA,NA,NA,0,354330.3544,NA,NA,North Central,NA,5/25/2020,11/5/2019,NA,O02NR
MO,2020,MO2,206,Early,Weedy,873.4,2674.601247,NA,NA,81,282151.9489,NA,NA,North Central,-53,5/25/2020,11/5/2019,4/2/2020,O02EW
MO,2020,MO2,209,Late,Weedy,NA,2590.143699,NA,NA,52.5,380577.0473,NA,NA,North Central,-13,5/25/2020,11/5/2019,5/12/2020,O02LW
MO,2020,MO2,202,Mid,Weedy,990.2,2906.123632,NA,NA,118.5,236220.2363,NA,NA,North Central,-34,5/25/2020,11/5/2019,4/21/2020,O02MW
MO,2020,MO2,212,No cover,Weedy,0,771.4344934,NA,NA,144,301836.9686,NA,NA,North Central,NA,5/25/2020,11/5/2019,NA,O02NW
MO,2020,MO3,310,Early,Sequential,1118.8,4221.900895,NA,NA,15,314960.315,NA,NA,North Central,-53,5/25/2020,11/5/2019,4/2/2020,O03EQ
MO,2020,MO3,317,Late,Sequential,NA,4374.793777,NA,NA,4.5,354330.3544,NA,NA,North Central,-13,5/25/2020,11/5/2019,5/12/2020,O03LQ
MO,2020,MO3,315,Mid,Sequential,2379,4061.821868,NA,NA,10.5,269028.6024,NA,NA,North Central,-34,5/25/2020,11/5/2019,4/21/2020,O03MQ
MO,2020,MO3,302,No cover,Sequential,0,4025.560036,NA,NA,9,308398.6418,NA,NA,North Central,NA,5/25/2020,11/5/2019,NA,O03NQ
MO,2020,MO3,312,Early,Standard,1118.8,4567.983507,NA,NA,0,321521.9883,NA,NA,North Central,-53,5/25/2020,11/5/2019,4/2/2020,O03ER
MO,2020,MO3,316,Late,Standard,NA,4427.532393,NA,NA,0,249343.5827,NA,NA,North Central,-13,5/25/2020,11/5/2019,5/12/2020,O03LR
MO,2020,MO3,313,Mid,Standard,2379,4535.560272,NA,NA,0,321521.9883,NA,NA,North Central,-34,5/25/2020,11/5/2019,4/21/2020,O03MR
MO,2020,MO3,301,No cover,Standard,0,4678.66866,NA,NA,0,314960.315,NA,NA,North Central,NA,5/25/2020,11/5/2019,NA,O03NR
MO,2020,MO3,311,Early,Weedy,1118.8,2774.46369,NA,NA,108,400262.067,NA,NA,North Central,-53,5/25/2020,11/5/2019,4/2/2020,O03EW
MO,2020,MO3,318,Late,Weedy,NA,2571.270599,NA,NA,126,328083.6615,NA,NA,North Central,-13,5/25/2020,11/5/2019,5/12/2020,O03LW
MO,2020,MO3,314,Mid,Weedy,2379,2626.885356,NA,NA,153,282151.9489,NA,NA,North Central,-34,5/25/2020,11/5/2019,4/21/2020,O03MW
MO,2020,MO3,303,No cover,Weedy,0,2558.222737,NA,NA,93,374015.3741,NA,NA,North Central,NA,5/25/2020,11/5/2019,NA,O03NW
MO,2020,MO4,416,Early,Sequential,771.8,4680.742288,NA,NA,18,347768.6812,NA,NA,North Central,-53,5/25/2020,11/5/2019,4/2/2020,O04EQ
MO,2020,MO4,411,Late,Sequential,NA,4538.032351,NA,NA,30,229658.5631,NA,NA,North Central,-13,5/25/2020,11/5/2019,5/12/2020,O04LQ
MO,2020,MO4,415,Mid,Sequential,1636.2,4930.284752,NA,NA,4.5,229658.5631,NA,NA,North Central,-34,5/25/2020,11/5/2019,4/21/2020,O04MQ
MO,2020,MO4,408,No cover,Sequential,0,4367.742319,NA,NA,0,341207.008,NA,NA,North Central,NA,5/25/2020,11/5/2019,NA,O04NQ
MO,2020,MO4,418,Early,Standard,771.8,4762.385426,NA,NA,0,360892.0277,NA,NA,North Central,-53,5/25/2020,11/5/2019,4/2/2020,O04ER
MO,2020,MO4,410,Late,Standard,NA,4746.475453,NA,NA,0,347768.6812,NA,NA,North Central,-13,5/25/2020,11/5/2019,5/12/2020,O04LR
MO,2020,MO4,414,Mid,Standard,1636.2,5114.492503,NA,NA,0,354330.3544,NA,NA,North Central,-34,5/25/2020,11/5/2019,4/21/2020,O04MR
MO,2020,MO4,409,No cover,Standard,0,4869.108519,NA,NA,0,347768.6812,NA,NA,North Central,NA,5/25/2020,11/5/2019,NA,O04NR
MO,2020,MO4,417,Early,Weedy,771.8,2720.504467,NA,NA,84,249343.5827,NA,NA,North Central,-53,5/25/2020,11/5/2019,4/2/2020,O04EW
MO,2020,MO4,412,Late,Weedy,NA,2312.88926,NA,NA,168,328083.6615,NA,NA,North Central,-13,5/25/2020,11/5/2019,5/12/2020,O04LW
